timestamp,machine_id,operator_id,engine_hours,fuel_used_L,load_cycles,idling_time_min,seatbelt_status,safety_alert_triggered
2026-09-16T16:33:00Z,CAT-950-LD02,OP-405,5179.1,1441.77,36,27.3,Fastened,False
2026-09-16T17:32:00Z,CAT-950-LD02,OP-405,5179.89,1460.64,38,29.3,Fastened,False
2026-09-16T18:13:00Z,CAT-950-LD02,OP-405,5180.8,1481.85,27,22.6,Fastened,False
2026-09-17T07:46:00Z,CAT-950-LD02,OP-405,5181.69,1499.1,35,30.9,Fastened,False
2026-09-17T08:45:00Z,CAT-950-LD02,OP-405,5182.46,1526.95,18,12.4,Fastened,False
2026-09-17T09:54:00Z,CAT-950-LD02,OP-405,5183.35,1548.05,35,24.1,Fastened,False
2026-09-17T10:28:00Z,CAT-950-LD02,OP-405,5184.19,1568.49,22,25.0,Fastened,False
2026-09-17T11:30:00Z,CAT-950-LD02,OP-405,5185.02,1593.54,37,17.3,Fastened,False
2026-09-17T12:13:00Z,CAT-950-LD02,OP-405,5185.87,1611.38,22,32.9,Fastened,False
2026-09-17T13:27:00Z,CAT-950-LD02,OP-405,5186.63,1632.9,25,17.1,Fastened,False
2026-09-17T14:55:00Z,CAT-950-LD02,OP-405,5187.46,1654.18,38,22.0,Fastened,True
2026-09-17T15:38:00Z,CAT-950-LD02,OP-405,5188.36,1672.27,36,28.3,Fastened,False
2026-09-17T16:28:00Z,CAT-950-LD02,OP-405,5189.25,1697.78,25,13.7,Fastened,False
2026-09-17T17:27:00Z,CAT-950-LD02,OP-405,5190.11,1717.69,22,25.3,Fastened,False
2026-09-17T18:37:00Z,CAT-950-LD02,OP-405,5191.01,1742.91,21,16.1,Fastened,False
2026-09-18T07:26:00Z,CAT-950-LD02,OP-405,5191.93,1765.11,23,22.5,Fastened,False
2026-09-18T08:20:00Z,CAT-950-LD02,OP-405,5192.69,1791.61,19,15.5,Fastened,False
2026-09-18T09:15:00Z,CAT-950-LD02,OP-405,5193.5,1809.59,36,33.1,Fastened,False
2026-09-18T10:51:00Z,CAT-950-LD02,OP-405,5194.4,1836.8,33,13.9,Fastened,False
2026-09-18T11:31:00Z,CAT-950-LD02,OP-405,5195.29,1854.61,34,30.0,Fastened,False
2026-09-18T12:26:00Z,CAT-950-LD02,OP-405,5196.25,1877.91,22,13.5,Fastened,False
2026-09-18T13:37:00Z,CAT-950-LD02,OP-405,5197.16,1899.13,37,25.3,Fastened,False
2026-09-18T14:39:00Z,CAT-950-LD02,OP-405,5198.03,1920.44,37,22.6,Fastened,False
2026-09-18T15:54:00Z,CAT-950-LD02,OP-405,5198.94,1942.71,34,21.3,Fastened,False
2026-09-18T16:35:00Z,CAT-950-LD02,OP-405,5199.87,1961.27,36,25.0,Fastened,False
2026-09-18T17:35:00Z,CAT-950-LD02,OP-405,5200.8,1986.04,35,13.8,Fastened,False
2026-09-18T18:50:00Z,CAT-950-LD02,OP-405,5201.72,2008.1,30,23.5,Fastened,False
2026-09-19T07:25:00Z,CAT-950-LD02,OP-405,5202.56,2031.78,26,21.4,Fastened,False
2026-09-19T08:28:00Z,CAT-950-LD02,OP-405,5203.45,2055.49,35,20.7,Fastened,False
2026-09-19T09:28:00Z,CAT-950-LD02,OP-405,5204.33,2073.45,30,33.7,Fastened,False
2026-09-19T10:47:00Z,CAT-950-LD02,OP-405,5205.11,2091.02,21,29.2,Fastened,False
2026-09-19T11:26:00Z,CAT-950-LD02,OP-405,5206.04,2111.91,30,27.1,Fastened,True
2026-09-19T12:10:00Z,CAT-950-LD02,OP-405,5206.98,2130.81,26,25.2,Fastened,True
2026-09-19T13:07:00Z,CAT-950-LD02,OP-405,5207.9,2154.26,27,20.8,Fastened,False
2026-09-19T14:54:00Z,CAT-950-LD02,OP-405,5208.84,2174.91,34,21.7,Fastened,False
2026-09-19T15:43:00Z,CAT-950-LD02,OP-405,5209.71,2193.66,29,25.5,Fastened,False
2026-09-19T16:15:00Z,CAT-950-LD02,OP-405,5210.48,2216.47,30,20.8,Fastened,False
2026-09-19T17:52:00Z,CAT-950-LD02,OP-405,5211.39,2239.02,35,24.1,Fastened,False
2026-09-19T18:22:00Z,CAT-950-LD02,OP-405,5212.19,2259.75,18,22.0,Fastened,False
2026-09-20T07:11:00Z,CAT-950-LD02,OP-405,5213.07,2285.19,34,19.5,Fastened,True
2026-09-20T08:55:00Z,CAT-950-LD02,OP-405,5213.95,2303.58,25,33.3,Fastened,False
2026-09-20T09:34:00Z,CAT-950-LD02,OP-405,5214.86,2320.24,26,31.0,Fastened,False
2026-09-20T10:19:00Z,CAT-950-LD02,OP-405,5215.77,2343.78,34,18.9,Fastened,False
2026-09-20T11:21:00Z,CAT-950-LD02,OP-405,5216.58,2363.4,20,26.8,Fastened,False
2026-09-20T12:25:00Z,CAT-950-LD02,OP-405,5217.41,2386.83,24,17.9,Fastened,False
2026-09-20T13:52:00Z,CAT-950-LD02,OP-405,5218.22,2410.35,37,17.0,Fastened,False
2026-09-20T14:12:00Z,CAT-950-LD02,OP-405,5219.18,2432.39,35,26.6,Fastened,False
2026-09-20T15:28:00Z,CAT-950-LD02,OP-405,5220.07,2449.81,26,33.7,Fastened,False
2026-09-20T16:37:00Z,CAT-950-LD02,OP-405,5220.88,2470.46,31,24.7,Fastened,True
2026-09-20T17:37:00Z,CAT-950-LD02,OP-405,5221.71,2489.91,21,29.1,Fastened,False
2026-09-20T18:49:00Z,CAT-950-LD02,OP-405,5222.46,2512.83,29,20.3,Fastened,True
2026-09-21T07:40:00Z,CAT-950-LD02,OP-405,5223.27,2529.45,23,33.1,Fastened,False
2026-09-21T08:49:00Z,CAT-950-LD02,OP-405,5224.19,2550.22,36,20.8,Fastened,False
2026-09-21T09:19:00Z,CAT-950-LD02,OP-405,5225.13,2568.03,30,29.7,Fastened,False
2026-09-21T10:52:00Z,CAT-950-LD02,OP-405,5225.91,2592.81,38,15.9,Fastened,False
2026-09-21T11:55:00Z,CAT-950-LD02,OP-405,5226.77,2610.88,21,30.9,Fastened,True
2026-09-21T12:21:00Z,CAT-950-LD02,OP-405,5227.63,2632.23,29,21.9,Fastened,False
2026-09-21T13:21:00Z,CAT-950-LD02,OP-405,5228.46,2653.75,37,19.7,Fastened,False
2026-09-21T14:46:00Z,CAT-950-LD02,OP-405,5229.33,2677.38,34,18.3,Fastened,False
2026-09-21T15:10:00Z,CAT-950-LD02,OP-405,5230.17,2698.57,23,25.9,Fastened,False
2026-09-21T16:31:00Z,CAT-950-LD02,OP-405,5231.07,2715.88,23,30.7,Fastened,True
2026-09-21T17:46:00Z,CAT-950-LD02,OP-405,5231.89,2737.51,32,26.2,Fastened,False
2026-09-21T18:52:00Z,CAT-950-LD02,OP-405,5232.77,2757.84,18,21.1,Fastened,False
2026-09-22T07:21:00Z,CAT-950-LD02,OP-405,5233.74,2781.39,21,13.8,Fastened,False
2026-09-22T08:35:00Z,CAT-950-LD02,OP-405,5234.62,2802.11,20,20.7,Fastened,False
2026-09-22T09:10:00Z,CAT-950-LD02,OP-405,5235.52,2824.82,27,18.8,Fastened,False
2026-09-22T10:38:00Z,CAT-950-LD02,OP-405,5236.46,2846.07,28,26.6,Fastened,False
2026-09-22T11:39:00Z,CAT-950-LD02,OP-405,5237.43,2869.38,35,15.0,Fastened,False
2026-09-22T12:45:00Z,CAT-950-LD02,OP-405,5238.35,2890.45,35,21.6,Fastened,False
2026-09-22T13:39:00Z,CAT-950-LD02,OP-405,5239.15,2912.4,22,18.8,Fastened,False
2026-09-22T14:53:00Z,CAT-950-LD02,OP-405,5240.1,2936.08,33,22.3,Fastened,True
2026-09-22T15:05:00Z,CAT-950-LD02,OP-405,5241.03,2955.98,35,25.1,Fastened,False
2026-09-22T16:40:00Z,CAT-950-LD02,OP-405,5241.88,2973.81,30,27.7,Fastened,False
2026-09-22T17:45:00Z,CAT-950-LD02,OP-405,5242.69,2990.92,26,32.0,Fastened,False
2026-09-22T18:22:00Z,CAT-950-LD02,OP-405,5243.53,3015.15,38,16.0,Fastened,False
