timestamp,location,temperature,rainfall,visibility,wind_speed,ground_condition,terrain_slope,ambient_noise_level
2026-09-23T13:08:00Z,North Trench Sector B,23.5,0.0,Optimal Clear,9.9,Firm Dry,2.9,65.3
2026-09-23T14:49:00Z,North Trench Sector B,23.5,0.0,Optimal Clear,9.9,Firm Dry,4.3,83.3
2026-09-23T15:17:00Z,North Trench Sector B,23.5,0.0,Optimal Clear,9.9,Firm Dry,6.5,73.3
2026-09-23T16:56:00Z,North Trench Sector B,23.5,0.0,Optimal Clear,9.9,Firm Dry,2.8,64.1
2026-09-23T17:45:00Z,North Trench Sector B,23.5,0.0,Optimal Clear,9.9,Firm Dry,8.4,80.8
2026-09-14T07:26:00Z,North Trench Sector B,25.4,11.4,Moderate (Rain Haze),16.4,Soft Mud / Slippery,4.6,88.2
2026-09-14T08:04:00Z,North Trench Sector B,25.4,11.4,Moderate (Rain Haze),16.4,Soft Mud / Slippery,5.0,86.1
2026-09-14T09:28:00Z,North Trench Sector B,25.4,11.4,Moderate (Rain Haze),16.4,Soft Mud / Slippery,5.4,75.2
2026-09-14T10:24:00Z,North Trench Sector B,25.4,11.4,Moderate (Rain Haze),16.4,Soft Mud / Slippery,8.7,81.1
2026-09-14T11:10:00Z,North Trench Sector B,25.4,11.4,Moderate (Rain Haze),16.4,Soft Mud / Slippery,3.2,82.6
2026-09-14T12:49:00Z,North Trench Sector B,25.4,11.4,Moderate (Rain Haze),16.4,Soft Mud / Slippery,8.6,75.0
2026-09-14T13:46:00Z,North Trench Sector B,25.4,11.4,Moderate (Rain Haze),16.4,Soft Mud / Slippery,4.1,78.5
2026-09-14T14:46:00Z,North Trench Sector B,25.4,11.4,Moderate (Rain Haze),16.4,Soft Mud / Slippery,4.7,68.2
2026-09-14T15:20:00Z,North Trench Sector B,25.4,11.4,Moderate (Rain Haze),16.4,Soft Mud / Slippery,5.0,86.5
2026-09-14T16:25:00Z,North Trench Sector B,25.4,11.4,Moderate (Rain Haze),16.4,Soft Mud / Slippery,2.4,69.5
2026-09-14T17:50:00Z,North Trench Sector B,25.4,11.4,Moderate (Rain Haze),16.4,Soft Mud / Slippery,10.0,81.5
2026-09-15T07:10:00Z,North Trench Sector B,16.0,0.0,Optimal Clear,12.4,Firm Dry,6.5,87.8
2026-09-15T08:47:00Z,North Trench Sector B,16.0,0.0,Optimal Clear,12.4,Firm Dry,3.5,69.0
2026-09-15T09:54:00Z,North Trench Sector B,16.0,0.0,Optimal Clear,12.4,Firm Dry,2.7,65.1
2026-09-15T10:48:00Z,North Trench Sector B,16.0,0.0,Optimal Clear,12.4,Firm Dry,8.5,66.8
2026-09-15T11:53:00Z,North Trench Sector B,16.0,0.0,Optimal Clear,12.4,Firm Dry,10.1,72.7
2026-09-15T12:58:00Z,North Trench Sector B,16.0,0.0,Optimal Clear,12.4,Firm Dry,6.1,72.6
2026-09-15T13:50:00Z,North Trench Sector B,16.0,0.0,Optimal Clear,12.4,Firm Dry,9.1,87.2
2026-09-15T14:12:00Z,North Trench Sector B,16.0,0.0,Optimal Clear,12.4,Firm Dry,2.2,74.9
2026-09-15T15:58:00Z,North Trench Sector B,16.0,0.0,Optimal Clear,12.4,Firm Dry,5.2,86.3
2026-09-15T16:19:00Z,North Trench Sector B,16.0,0.0,Optimal Clear,12.4,Firm Dry,9.1,79.9
2026-09-15T17:13:00Z,North Trench Sector B,16.0,0.0,Optimal Clear,12.4,Firm Dry,3.2,71.5
2026-09-16T07:53:00Z,North Trench Sector B,20.3,8.5,Moderate (Rain Haze),26.0,Gravel,5.3,81.0
2026-09-16T08:49:00Z,North Trench Sector B,20.3,8.5,Moderate (Rain Haze),26.0,Gravel,5.3,88.0
2026-09-16T09:49:00Z,North Trench Sector B,20.3,8.5,Moderate (Rain Haze),26.0,Gravel,9.0,76.2
2026-09-16T10:58:00Z,North Trench Sector B,20.3,8.5,Moderate (Rain Haze),26.0,Gravel,5.8,81.2
2026-09-16T11:40:00Z,North Trench Sector B,20.3,8.5,Moderate (Rain Haze),26.0,Gravel,3.5,84.0
2026-09-16T12:42:00Z,North Trench Sector B,20.3,8.5,Moderate (Rain Haze),26.0,Gravel,2.4,68.5
2026-09-16T13:10:00Z,North Trench Sector B,20.3,8.5,Moderate (Rain Haze),26.0,Gravel,2.2,64.6
2026-09-16T14:58:00Z,North Trench Sector B,20.3,8.5,Moderate (Rain Haze),26.0,Gravel,6.6,80.4
2026-09-16T15:40:00Z,North Trench Sector B,20.3,8.5,Moderate (Rain Haze),26.0,Gravel,8.9,66.1
2026-09-16T16:25:00Z,North Trench Sector B,20.3,8.5,Moderate (Rain Haze),26.0,Gravel,8.9,63.9
2026-09-16T17:30:00Z,North Trench Sector B,20.3,8.5,Moderate (Rain Haze),26.0,Gravel,6.1,84.8
2026-09-17T07:31:00Z,North Trench Sector B,22.0,8.5,Moderate (Rain Haze),14.4,Gravel,8.9,86.3
2026-09-17T08:05:00Z,North Trench Sector B,22.0,8.5,Moderate (Rain Haze),14.4,Gravel,10.6,71.8
2026-09-17T09:15:00Z,North Trench Sector B,22.0,8.5,Moderate (Rain Haze),14.4,Gravel,10.7,69.0
2026-09-17T10:26:00Z,North Trench Sector B,22.0,8.5,Moderate (Rain Haze),14.4,Gravel,4.9,77.1
2026-09-17T11:52:00Z,North Trench Sector B,22.0,8.5,Moderate (Rain Haze),14.4,Gravel,7.7,73.0
2026-09-17T12:14:00Z,North Trench Sector B,22.0,8.5,Moderate (Rain Haze),14.4,Gravel,6.5,77.6
2026-09-17T13:13:00Z,North Trench Sector B,22.0,8.5,Moderate (Rain Haze),14.4,Gravel,9.6,72.1
2026-09-17T14:39:00Z,North Trench Sector B,22.0,8.5,Moderate (Rain Haze),14.4,Gravel,3.0,80.0
2026-09-17T15:55:00Z,North Trench Sector B,22.0,8.5,Moderate (Rain Haze),14.4,Gravel,2.1,86.6
2026-09-17T16:27:00Z,North Trench Sector B,22.0,8.5,Moderate (Rain Haze),14.4,Gravel,10.5,79.4
2026-09-17T17:52:00Z,North Trench Sector B,22.0,8.5,Moderate (Rain Haze),14.4,Gravel,3.8,82.6
2026-09-18T07:55:00Z,North Trench Sector B,16.7,13.3,Moderate (Rain Haze),10.2,Soft Mud / Slippery,2.7,83.1
2026-09-18T08:07:00Z,North Trench Sector B,16.7,13.3,Moderate (Rain Haze),10.2,Soft Mud / Slippery,5.7,84.8
2026-09-18T09:24:00Z,North Trench Sector B,16.7,13.3,Moderate (Rain Haze),10.2,Soft Mud / Slippery,3.7,78.6
2026-09-18T10:07:00Z,North Trench Sector B,16.7,13.3,Moderate (Rain Haze),10.2,Soft Mud / Slippery,10.5,76.9
2026-09-18T11:52:00Z,North Trench Sector B,16.7,13.3,Moderate (Rain Haze),10.2,Soft Mud / Slippery,9.3,81.5
2026-09-18T12:18:00Z,North Trench Sector B,16.7,13.3,Moderate (Rain Haze),10.2,Soft Mud / Slippery,5.6,69.9
2026-09-18T13:22:00Z,North Trench Sector B,16.7,13.3,Moderate (Rain Haze),10.2,Soft Mud / Slippery,7.0,77.2
2026-09-18T14:14:00Z,North Trench Sector B,16.7,13.3,Moderate (Rain Haze),10.2,Soft Mud / Slippery,3.5,75.3
2026-09-18T15:43:00Z,North Trench Sector B,16.7,13.3,Moderate (Rain Haze),10.2,Soft Mud / Slippery,8.8,74.7
2026-09-18T16:55:00Z,North Trench Sector B,16.7,13.3,Moderate (Rain Haze),10.2,Soft Mud / Slippery,10.9,78.7
2026-09-18T17:57:00Z,North Trench Sector B,16.7,13.3,Moderate (Rain Haze),10.2,Soft Mud / Slippery,5.0,85.8
2026-09-19T07:35:00Z,North Trench Sector B,21.6,8.5,Moderate (Rain Haze),23.0,Gravel,4.0,77.6
2026-09-19T08:14:00Z,North Trench Sector B,21.6,8.5,Moderate (Rain Haze),23.0,Gravel,8.8,71.2
2026-09-19T09:14:00Z,North Trench Sector B,21.6,8.5,Moderate (Rain Haze),23.0,Gravel,3.3,67.1
2026-09-19T10:34:00Z,North Trench Sector B,21.6,8.5,Moderate (Rain Haze),23.0,Gravel,8.6,71.0
2026-09-19T11:09:00Z,North Trench Sector B,21.6,8.5,Moderate (Rain Haze),23.0,Gravel,4.5,63.4
2026-09-19T12:24:00Z,North Trench Sector B,21.6,8.5,Moderate (Rain Haze),23.0,Gravel,8.7,81.1
2026-09-19T13:23:00Z,North Trench Sector B,21.6,8.5,Moderate (Rain Haze),23.0,Gravel,7.3,88.3
2026-09-19T14:34:00Z,North Trench Sector B,21.6,8.5,Moderate (Rain Haze),23.0,Gravel,6.4,66.0
2026-09-19T15:56:00Z,North Trench Sector B,21.6,8.5,Moderate (Rain Haze),23.0,Gravel,3.3,84.8
2026-09-19T16:14:00Z,North Trench Sector B,21.6,8.5,Moderate (Rain Haze),23.0,Gravel,10.9,72.2
2026-09-19T17:52:00Z,North Trench Sector B,21.6,8.5,Moderate (Rain Haze),23.0,Gravel,10.3,88.1
2026-09-20T07:02:00Z,North Trench Sector B,19.2,0.0,Optimal Clear,22.8,Firm Dry,10.6,65.7
2026-09-20T08:42:00Z,North Trench Sector B,19.2,0.0,Optimal Clear,22.8,Firm Dry,3.6,72.8
2026-09-20T09:52:00Z,North Trench Sector B,19.2,0.0,Optimal Clear,22.8,Firm Dry,6.2,73.8
2026-09-20T10:52:00Z,North Trench Sector B,19.2,0.0,Optimal Clear,22.8,Firm Dry,2.5,75.8
2026-09-20T11:43:00Z,North Trench Sector B,19.2,0.0,Optimal Clear,22.8,Firm Dry,3.1,78.0
2026-09-20T12:56:00Z,North Trench Sector B,19.2,0.0,Optimal Clear,22.8,Firm Dry,3.0,79.0
2026-09-20T13:21:00Z,North Trench Sector B,19.2,0.0,Optimal Clear,22.8,Firm Dry,9.7,88.5
2026-09-20T14:27:00Z,North Trench Sector B,19.2,0.0,Optimal Clear,22.8,Firm Dry,6.1,83.6
2026-09-20T15:34:00Z,North Trench Sector B,19.2,0.0,Optimal Clear,22.8,Firm Dry,3.6,75.6
2026-09-20T16:55:00Z,North Trench Sector B,19.2,0.0,Optimal Clear,22.8,Firm Dry,9.0,72.2
2026-09-20T17:51:00Z,North Trench Sector B,19.2,0.0,Optimal Clear,22.8,Firm Dry,8.8,81.8
2026-09-21T07:16:00Z,North Trench Sector B,19.9,7.1,Optimal Clear,23.3,Soft Mud / Slippery,7.7,66.4
2026-09-21T08:48:00Z,North Trench Sector B,19.9,7.1,Optimal Clear,23.3,Soft Mud / Slippery,5.2,75.4
2026-09-21T09:09:00Z,North Trench Sector B,19.9,7.1,Optimal Clear,23.3,Soft Mud / Slippery,10.3,63.4
2026-09-21T10:21:00Z,North Trench Sector B,19.9,7.1,Optimal Clear,23.3,Soft Mud / Slippery,7.9,63.5
2026-09-21T11:58:00Z,North Trench Sector B,19.9,7.1,Optimal Clear,23.3,Soft Mud / Slippery,5.1,75.3
2026-09-21T12:58:00Z,North Trench Sector B,19.9,7.1,Optimal Clear,23.3,Soft Mud / Slippery,8.1,62.6
2026-09-21T13:05:00Z,North Trench Sector B,19.9,7.1,Optimal Clear,23.3,Soft Mud / Slippery,10.9,64.5
2026-09-21T14:20:00Z,North Trench Sector B,19.9,7.1,Optimal Clear,23.3,Soft Mud / Slippery,6.5,72.7
2026-09-21T15:19:00Z,North Trench Sector B,19.9,7.1,Optimal Clear,23.3,Soft Mud / Slippery,4.5,76.6
2026-09-21T16:55:00Z,North Trench Sector B,19.9,7.1,Optimal Clear,23.3,Soft Mud / Slippery,9.7,69.5
2026-09-21T17:36:00Z,North Trench Sector B,19.9,7.1,Optimal Clear,23.3,Soft Mud / Slippery,9.3,87.3
2026-09-22T07:20:00Z,North Trench Sector B,25.4,8.5,Moderate (Rain Haze),30.2,Gravel,4.3,87.3
2026-09-22T08:36:00Z,North Trench Sector B,25.4,8.5,Moderate (Rain Haze),30.2,Gravel,9.0,77.4
2026-09-22T09:07:00Z,North Trench Sector B,25.4,8.5,Moderate (Rain Haze),30.2,Gravel,4.3,78.5
2026-09-22T10:39:00Z,North Trench Sector B,25.4,8.5,Moderate (Rain Haze),30.2,Gravel,2.1,76.9
2026-09-22T11:22:00Z,North Trench Sector B,25.4,8.5,Moderate (Rain Haze),30.2,Gravel,3.3,84.4
2026-09-22T12:20:00Z,North Trench Sector B,25.4,8.5,Moderate (Rain Haze),30.2,Gravel,8.4,86.6
2026-09-22T13:06:00Z,North Trench Sector B,25.4,8.5,Moderate (Rain Haze),30.2,Gravel,6.9,88.8
2026-09-22T14:17:00Z,North Trench Sector B,25.4,8.5,Moderate (Rain Haze),30.2,Gravel,8.2,83.6
2026-09-22T15:28:00Z,North Trench Sector B,25.4,8.5,Moderate (Rain Haze),30.2,Gravel,8.1,84.4
2026-09-22T16:51:00Z,North Trench Sector B,25.4,8.5,Moderate (Rain Haze),30.2,Gravel,8.7,66.9
2026-09-22T17:10:00Z,North Trench Sector B,25.4,8.5,Moderate (Rain Haze),30.2,Gravel,7.3,77.0
2026-09-23T07:48:00Z,North Trench Sector B,22.4,8.5,Moderate (Rain Haze),24.8,Gravel,8.1,86.7
2026-09-23T08:35:00Z,North Trench Sector B,22.4,8.5,Moderate (Rain Haze),24.8,Gravel,10.6,84.8
2026-09-23T09:09:00Z,North Trench Sector B,22.4,8.5,Moderate (Rain Haze),24.8,Gravel,10.9,75.1
2026-09-23T10:55:00Z,North Trench Sector B,22.4,8.5,Moderate (Rain Haze),24.8,Gravel,6.7,72.0
2026-09-23T11:16:00Z,North Trench Sector B,22.4,8.5,Moderate (Rain Haze),24.8,Gravel,8.0,70.8
2026-09-23T12:58:00Z,North Trench Sector B,22.4,8.5,Moderate (Rain Haze),24.8,Gravel,8.1,87.6
2026-09-23T13:15:00Z,North Trench Sector B,22.4,8.5,Moderate (Rain Haze),24.8,Gravel,8.2,63.8
2026-09-23T14:33:00Z,North Trench Sector B,22.4,8.5,Moderate (Rain Haze),24.8,Gravel,3.0,79.0
2026-09-23T15:40:00Z,North Trench Sector B,22.4,8.5,Moderate (Rain Haze),24.8,Gravel,2.5,68.3
2026-09-23T16:38:00Z,North Trench Sector B,22.4,8.5,Moderate (Rain Haze),24.8,Gravel,3.2,76.5
2026-09-23T17:35:00Z,North Trench Sector B,22.4,8.5,Moderate (Rain Haze),24.8,Gravel,4.6,76.5
